page_id,model,context_type,schema_keys,schema_complexity,f1,precision,recall,exact_match,json_valid,schema_valid,hallucination_rate,tokens_in,latency_s,cost_usd
1294719,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,1221,2.45,0.00033
1633119,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,6661,20.21,0.001798
7971316,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,681,1.11,0.000184
4061988,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1670,1.34,0.000451
1629159,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,1637,15.11,0.000442
6185136,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3566,14.71,0.000963
1651695,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8965,4.03,0.002421
1630683,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,743,0.75,0.000201
1011024,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3264,11.4,0.000881
1651402,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,5241,14.12,0.001415
8481530,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7863,15.85,0.002123
996243,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,585,1.44,0.000158
7980863,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,756,1.75,0.000204
1086706,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7761,3.14,0.002095
7984722,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8391,1.98,0.002266
7969550,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,618,1.05,0.000167
903697,qwen-72b,markdown,37,130.1,0.5,0.5,0.5,0,0,1,1.0,1650,5.04,0.000446
1296692,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8870,2.06,0.002395
1206762,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,5206,10.31,0.001406
3518831,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3835,12.46,0.001035
1644655,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,6776,1.74,0.00183
6671000,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,7638,3.09,0.002062
8463806,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1328,1.17,0.000359
1023301,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8410,31.84,0.002271
877631,qwen-72b,markdown,37,130.1,1.0,1.0,1.0,1,0,1,0.0,2962,1.49,0.0008
4013999,qwen-72b,markdown,12,36.1,0.5,0.5,0.5,0,0,1,0.0,10245,2.61,0.002766
3612225,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,1326,1.69,0.000358
1199246,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8764,1.8,0.002366
1088630,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1548,1.69,0.000418
1429838,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3332,10.51,0.0009
1041534,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,674,0.87,0.000182
1427838,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3604,18.66,0.000973
1001806,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,669,1.03,0.000181
7969756,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7323,4.78,0.001977
3612083,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,595,1.01,0.000161
1052211,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,578,0.81,0.000156
7985491,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8789,9.65,0.002373
1649808,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,570,0.83,0.000154
1799786,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,5720,1.23,0.001544
1650368,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,789,2.15,0.000213
7698560,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2827,1.96,0.000763
7984560,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8479,6.39,0.002289
7730526,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,593,1.34,0.00016
7982378,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,675,0.74,0.000182
4219690,qwen-72b,markdown,44,125.4,0.5,0.5,0.5,0,0,1,0.0,4204,8.81,0.001135
2909153,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,615,1.24,0.000166
1303652,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,611,1.04,0.000165
1303709,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,745,1.8,0.000201
1064076,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8284,6.01,0.002237
8482780,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,8529,1.86,0.002303
6185264,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3724,15.27,0.001005
1641976,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,4153,1.05,0.001121
7966866,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,1104,13.1,0.000298
1136370,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,1.0,2973,2.0,0.000803
1294384,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,5069,1.41,0.001369
1634121,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8599,9.45,0.002322
1303220,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,7005,8.9,0.001891
1652502,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,6610,10.18,0.001785
983255,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8460,9.0,0.002284
4884073,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,0,1.0,8087,8.37,0.002183
1799851,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,622,1.84,0.000168
7974080,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,1607,1.41,0.000434
8459244,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,6534,1.66,0.001764
1642144,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,753,1.64,0.000203
8467849,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,5656,11.5,0.001527
1643708,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,3173,1.45,0.000857
1026598,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,739,1.35,0.0002
1055094,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,0,1.0,3455,19.07,0.000933
1042897,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,2452,20.53,0.000662
1022119,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,4194,31.02,0.001132
1649552,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,4491,1.59,0.001213
6774662,qwen-72b,markdown,8,27.400000000000002,0.0,0.0,0.0,0,0,0,0.0,396,1.03,0.000107
856030,qwen-72b,markdown,37,130.1,0.0,0.0,0.0,0,0,1,1.0,3209,4.51,0.000866
1197426,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8479,6.39,0.002289
1639498,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8384,11.42,0.002264
1028648,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,796,1.06,0.000215
1422558,qwen-72b,markdown,20,72.60000000000001,0.8571,1.0,0.75,0,0,0,0.5,9009,2.44,0.002432
999515,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,741,1.06,0.0002
7967951,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8333,8.62,0.00225
1650442,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3022,11.75,0.000816
1630291,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,1.0,8037,7.22,0.00217
1302873,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,6430,9.44,0.001736
1082081,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8404,26.73,0.002269
1003846,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3949,33.55,0.001066
1044902,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8589,1.95,0.002319
4579072,qwen-72b,markdown,16,46.4,0.0,0.0,0.0,0,0,1,0.0,8033,1.94,0.002169
1640388,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,9351,2.17,0.002525
1181590,qwen-72b,markdown,26,79.5,1.0,1.0,1.0,1,0,1,0.25,5734,2.35,0.001548
2909187,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,2930,13.25,0.000791
4578020,qwen-72b,markdown,25,77.1,0.0,0.0,0.0,0,0,0,0.0,8223,10.65,0.00222
188459,qwen-72b,markdown,27,79.69999999999999,0.0,0.0,0.0,0,0,0,0.0,460,1.34,0.000124
1801116,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,3231,1.49,0.000872
1799626,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8554,28.22,0.00231
4517880,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8697,15.65,0.002348
3618364,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,9545,14.52,0.002577
3610260,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,608,1.26,0.000164
10930,qwen-72b,markdown,28,95.60000000000001,0.4,0.4,0.4,0,0,1,0.6667,8473,30.47,0.002288
1000931,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7199,1.47,0.001944
1646340,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,4485,27.34,0.001211
4113566,qwen-72b,markdown,7,23.599999999999998,0.0,0.0,0.0,0,0,1,0.0,7482,2.87,0.00202
1427090,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8304,21.42,0.002242
1799129,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,569,0.85,0.000154
323680,qwen-72b,markdown,16,42.099999999999994,0.8,0.6667,1.0,0,0,1,0.0,5014,3.43,0.001354
3611747,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,9192,1.64,0.002482
2913532,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3288,26.25,0.000888
3618248,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3894,16.75,0.001051
1646394,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,2960,1.47,0.000799
1000009,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,749,1.13,0.000202
1652085,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,4707,20.37,0.001271
1026364,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8252,34.97,0.002228
991358,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,5371,33.47,0.00145
1650540,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2195,43.24,0.000593
1638930,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,741,39.03,0.0002
7976694,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,672,33.32,0.000181
4773722,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2525,55.24,0.000682
2907867,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,4946,49.81,0.001335
7973758,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,602,1.29,0.000163
4518749,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8618,33.78,0.002327
1031264,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8504,15.13,0.002296
1428869,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,861,1.09,0.000232
1011497,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,7988,2.62,0.002157
5213119,qwen-72b,markdown,10,32.7,0.0,0.0,0.0,0,0,0,0.0,3983,1.39,0.001075
2908863,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,676,1.07,0.000183
8480731,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,679,0.73,0.000183
1045443,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,582,1.01,0.000157
1086391,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,9642,1.58,0.002603
1640610,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,2058,1.36,0.000556
1046113,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,4833,10.96,0.001305
274440,qwen-72b,markdown,27,80.3,0.0,0.0,0.0,0,0,1,0.0,5177,17.82,0.001398
1086808,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2023,0.95,0.000546
1042690,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,1.0,3432,1.32,0.000927
1205687,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,3307,8.34,0.000893
1650123,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,755,1.13,0.000204
1629947,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,6169,8.95,0.001666
3612035,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3429,1.23,0.000926
1641000,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,5759,17.16,0.001555
1651540,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,743,1.18,0.000201
4672344,qwen-72b,markdown,26,78.2,1.0,1.0,1.0,1,0,1,0.5,2364,2.09,0.000638
1091226,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8545,7.39,0.002307
1000956,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,2513,1.17,0.000679
5817380,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3890,10.19,0.00105
7967802,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8736,10.7,0.002359
56427,qwen-72b,markdown,9,34.8,1.0,1.0,1.0,1,0,1,0.0,1841,1.08,0.000497
1643807,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,1349,1.63,0.000364
7969750,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,619,0.93,0.000167
1648936,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2695,1.42,0.000728
3522741,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,770,0.86,0.000208
1294559,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,5618,24.9,0.001517
758883,qwen-72b,markdown,16,44.1,0.0,0.0,0.0,0,0,0,0.0,9124,23.34,0.002463
1428690,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,4057,8.67,0.001095
1032524,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3005,1.21,0.000811
1651873,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,745,1.65,0.000201
1428649,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3481,1.05,0.00094
1013172,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,2257,1.28,0.000609
1088908,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,4499,15.41,0.001215
5366939,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,7871,20.61,0.002125
970389,qwen-72b,markdown,37,130.1,0.0,0.0,0.0,0,0,1,0.0,3382,2.04,0.000913
5683271,qwen-72b,markdown,35,111.2,0.0,0.0,0.0,0,0,1,0.0,4973,14.99,0.001343
1091031,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,619,1.06,0.000167
6384588,qwen-72b,markdown,13,45.7,0.0,0.0,0.0,0,0,1,0.0,9044,2.23,0.002442
1428687,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,10621,2.08,0.002868
3516310,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,620,1.01,0.000167
3605597,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,619,0.73,0.000167
1052425,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3252,23.9,0.000878
3618304,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,908,0.96,0.000245
973014,qwen-72b,markdown,37,130.1,1.0,1.0,1.0,1,0,1,0.0,670,1.02,0.000181
7975200,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,9363,1.65,0.002528
1087640,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,4123,13.65,0.001113
1303583,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,1.0,1356,15.16,0.000366
4774041,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,3124,10.67,0.000843
8466112,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,1341,1.02,0.000362
1199266,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8417,1.82,0.002273
1016733,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,574,0.92,0.000155
916869,qwen-72b,markdown,37,130.1,0.0,0.0,0.0,0,0,1,0.0,8376,1.94,0.002262
1651996,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,7757,4.21,0.002094
3614386,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,6858,26.73,0.001852
977783,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,1481,1.96,0.0004
7085575,qwen-72b,markdown,22,66.0,0.0,0.0,0.0,0,0,0,0.0,6599,26.86,0.001782
7976387,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,3113,1.13,0.000841
39748,qwen-72b,markdown,25,86.89999999999999,0.6,0.6,0.6,0,0,1,0.2,4116,4.98,0.001111
957207,qwen-72b,markdown,27,111.8,0.0,0.0,0.0,0,0,0,0.0,2830,24.52,0.000764
1644952,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,613,1.08,0.000166
973789,qwen-72b,markdown,37,130.1,1.0,1.0,1.0,1,0,1,0.0,583,2.3,0.000157
8465208,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,7289,2.93,0.001968
1641944,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,1530,1.01,0.000413
1637960,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,1315,1.16,0.000355
7977171,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,4699,19.69,0.001269
8459325,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,3691,8.92,0.000997
1197344,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,746,1.01,0.000201
1637867,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,3707,0.99,0.001001
1716572,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8362,17.18,0.002258
218330,qwen-72b,markdown,24,65.5,0.0,0.0,0.0,0,0,1,0.0,5786,24.89,0.001562
1164704,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,3422,0.94,0.000924
7309962,qwen-72b,markdown,28,85.4,0.0,0.0,0.0,0,0,0,0.0,3636,2.49,0.000982
8469896,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,7850,19.75,0.002119
1004424,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,4532,2.06,0.001224
3514989,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,735,1.17,0.000198
3605807,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,9476,15.96,0.002559
1643738,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,3201,1.13,0.000864
578633,qwen-72b,markdown,12,36.1,1.0,1.0,1.0,1,0,1,0.0,8492,2.17,0.002293
1199432,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,3504,1.0,0.000946
918307,qwen-72b,markdown,37,130.1,1.0,1.0,1.0,1,0,1,0.0,10159,1.98,0.002743
7979384,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,1.0,8522,24.81,0.002301
4062550,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8175,1.96,0.002207
1089986,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,0,0.0,4205,9.54,0.001135
982985,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2533,1.21,0.000684
1011294,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,0,1.0,4060,19.77,0.001096
1203931,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,10510,1.91,0.002838
1632028,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,1.0,2133,5.63,0.000576
1296078,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,1108,0.99,0.000299
1006389,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,742,0.94,0.0002
7980860,qwen-72b,markdown,37,131.29999999999998,0.0,0.0,0.0,0,0,1,0.0,8618,11.99,0.002327
160832,qwen-72b,markdown,20,108.89999999999999,0.0,0.0,0.0,0,0,0,0.0,542,1.93,0.000146
1630753,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,6531,1.27,0.001763
1021226,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8243,14.49,0.002226
1629422,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,4137,1.74,0.001117
1197416,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,8201,9.0,0.002214
130063,qwen-72b,markdown,31,99.1,0.0,0.0,0.0,0,0,0,0.0,9310,25.48,0.002514
7986785,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,1,1,0.0,614,0.77,0.000166
1010975,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,0,0.0,2927,11.02,0.00079
1006101,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,746,0.97,0.000201
4399082,qwen-72b,markdown,16,50.0,0.5,0.5,0.5,0,0,1,0.25,3709,3.29,0.001001
1634042,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,2204,8.45,0.000595
999897,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,5130,2.26,0.001385
3615977,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,736,1.23,0.000199
996306,qwen-72b,markdown,37,131.29999999999998,0.5,0.5,0.5,0,0,1,0.0,7037,14.03,0.0019
1634083,qwen-72b,markdown,37,131.29999999999998,1.0,1.0,1.0,1,0,1,0.0,623,1.08,0.000168
2570940,qwen-72b,markdown,43,154.5,0.75,0.8571,0.6667,0,0,0,0.3333,4641,7.06,0.001253
782079,qwen-72b,markdown,37,133.8,1.0,1.0,1.0,1,0,1,0.0,655,1.76,0.000177
779433,qwen-72b,markdown,37,133.8,1.0,1.0,1.0,1,0,1,0.0,752,1.22,0.000203
772263,qwen-72b,markdown,37,133.8,0.5,0.5,0.5,0,0,1,1.0,3466,19.98,0.000936
3980584,qwen-72b,markdown,50,144.5,0.0,0.0,0.0,0,0,0,0.0,6822,29.78,0.001842
777945,qwen-72b,markdown,37,133.8,0.0,0.0,0.0,0,0,1,0.0,8274,24.56,0.002234
388861,qwen-72b,markdown,36,157.8,0.0,0.0,0.0,0,0,1,0.0,733,0.98,0.000198
3980101,qwen-72b,markdown,50,144.3,0.0,0.0,0.0,0,0,0,0.0,5476,28.68,0.001479
6656061,qwen-72b,markdown,49,154.3,0.0,0.0,0.0,0,0,0,0.0,3476,3.38,0.000939
484545,qwen-72b,markdown,45,141.2,0.5,1.0,0.3333,0,0,1,0.0,1270,2.31,0.000343
321000,qwen-72b,markdown,36,144.9,0.0,0.0,0.0,0,0,1,0.0,4300,5.47,0.001161
3642655,qwen-72b,markdown,50,141.4,0.0,0.0,0.0,0,0,0,0.0,5043,23.87,0.001362
406141,qwen-72b,markdown,28,144.3,0.2857,1.0,0.1667,0,0,0,0.0,3277,3.68,0.000885
